frame,timestamp,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_visibility,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_visibility,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_visibility,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_visibility,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_visibility,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_visibility,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_visibility,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_visibility,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_visibility,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_visibility,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_visibility,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_visibility,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_visibility,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_visibility,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_visibility,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_visibility,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_visibility,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_visibility,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_visibility
0,0.0,0.5096238255500793,0.3663187623023987,0.020527517423033714,0.9999730587005615,0.520659327507019,0.35945186018943787,0.05090245604515076,0.9999431371688843,0.5275152325630188,0.3599170446395874,0.05050799995660782,0.9999364614486694,0.5345733761787415,0.3605647683143616,0.05059278383851051,0.999951958656311,0.5039277076721191,0.3589125871658325,0.06107408180832863,0.9999653100967407,0.49926063418388367,0.35891515016555786,0.06064635515213013,0.999967098236084,0.494581401348114,0.35900774598121643,0.0605788491666317,0.9999701976776123,0.544496476650238,0.3673774003982544,0.17744189500808716,0.9999529123306274,0.48757314682006836,0.3651576340198517,0.22657190263271332,0.9999340772628784,0.5234221816062927,0.37686240673065186,0.06756739318370819,0.9999079704284668,0.5012364387512207,0.3750588595867157,0.07854247093200684,0.9999126195907593,0.5851072072982788,0.416287362575531,0.12590183317661285,0.9999444484710693,0.4308721721172333,0.4169159531593323,0.2530604302883148,0.9999352693557739,0.5851787328720093,0.42804116010665894,-0.20699255168437958,0.5899555683135986,0.3456870913505554,0.4639807343482971,-0.01332845725119114,0.7482027411460876,0.5659488439559937,0.4180091917514801,-0.5942193865776062,0.8917832374572754,0.39831823110580444,0.41384047269821167,-0.37697699666023254,0.9911626577377319,0.5651633739471436,0.4091225266456604,-0.6925764679908752,0.9421136379241943,0.40862101316452026,0.40425175428390503,-0.4618067443370819,0.9934264421463013,0.5553194880485535,0.4058072566986084,-0.6895425915718079,0.946648120880127,0.4232390224933624,0.39781561493873596,-0.4531351327896118,0.9931418299674988,0.5491058230400085,0.4107353687286377,-0.6043816208839417,0.9179779291152954,0.4267737865447998,0.4020760655403137,-0.3870335519313812,0.988969087600708,0.5528956055641174,0.5571841597557068,-0.054307762533426285,0.9999134540557861,0.45856091380119324,0.5645609498023987,0.05359884351491928,0.9998863935470581,0.5309271812438965,0.6763366460800171,-0.21026118099689484,0.33519962430000305,0.4826081097126007,0.6811741590499878,0.03111819177865982,0.06508531421422958,0.513384222984314,0.8091645240783691,-0.26488345861434937,0.7803611755371094,0.5170832872390747,0.7925623059272766,0.2065575122833252,0.2424968183040619,0.5057681798934937,0.8262832760810852,-0.2852146327495575,0.544602632522583,0.5312277674674988,0.8029769659042358,0.21591496467590332,0.20305094122886658,0.5045325756072998,0.8382701873779297,-0.5221880674362183,0.8485879898071289,0.4791649281978607,0.8228892087936401,0.06323174387216568,0.3250521421432495
1,0.03333333333333333,0.5096510052680969,0.36631864309310913,-0.05752592161297798,0.999966025352478,0.5205186009407043,0.3595144748687744,-0.03470068797469139,0.9999322891235352,0.5273151397705078,0.35999661684036255,-0.035105567425489426,0.9999234080314636,0.5342657566070557,0.3606046736240387,-0.03503900766372681,0.9999411106109619,0.5039876103401184,0.35891467332839966,-0.02446718141436577,0.9999601244926453,0.49933555722236633,0.35891565680503845,-0.02503066509962082,0.9999625086784363,0.49461132287979126,0.35900652408599854,-0.025252463296055794,0.9999670386314392,0.5444919466972351,0.3671723008155823,0.08229000866413116,0.9999424815177917,0.48764097690582275,0.3650800883769989,0.13054506480693817,0.9999285936355591,0.5230405926704407,0.3768538236618042,-0.011370281688869,0.9998888373374939,0.50138258934021,0.37509092688560486,-0.0008359067724086344,0.9998992681503296,0.5867421627044678,0.4171574115753174,0.07625643908977509,0.9999319911003113,0.4307653605937958,0.4166770577430725,0.18611352145671844,0.9999298453330994,0.5796292424201965,0.43400639295578003,-0.17180052399635315,0.594322919845581,0.34638962149620056,0.46430349349975586,-0.024537162855267525,0.7528795599937439,0.5590313673019409,0.4139340817928314,-0.450877845287323,0.8919787406921387,0.3986525535583496,0.4138263761997223,-0.3514149487018585,0.9913278222084045,0.5575374364852905,0.40589064359664917,-0.5190126299858093,0.94110107421875,0.4086233675479889,0.40412789583206177,-0.41958263516426086,0.9934409856796265,0.553252637386322,0.4005849361419678,-0.5179147720336914,0.945345401763916,0.4238927662372589,0.3975948095321655,-0.41404733061790466,0.9931408762931824,0.5487839579582214,0.40609198808670044,-0.4569038450717926,0.9168773293495178,0.42719462513923645,0.40181732177734375,-0.36040157079696655,0.989027738571167,0.5533419847488403,0.5571832060813904,-0.05188169330358505,0.9999065399169922,0.4585742652416229,0.5631319284439087,0.051276661455631256,0.9998807311058044,0.5302701592445374,0.677658200263977,-0.12429862469434738,0.3555128574371338,0.48218393325805664,0.6808003187179565,0.02471388503909111,0.07776054739952087,0.5134075284004211,0.8085328340530396,-0.21360370516777039,0.7893907427787781,0.5148779153823853,0.78939288854599,0.20590510964393616,0.24581566452980042,0.5056448578834534,0.8259519338607788,-0.2360411286354065,0.5471113324165344,0.5305832624435425,0.8000890612602234,0.21597304940223694,0.20017127692699432,0.5093604326248169,0.8427820205688477,-0.4371986389160156,0.851856529712677,0.47765302658081055,0.8220152854919434,0.10422979295253754,0.32339680194854736
2,0.06666666666666667,0.508994460105896,0.36606520414352417,-0.04680224508047104,0.9999598264694214,0.5194810032844543,0.3595305383205414,-0.023376138880848885,0.9999228715896606,0.5262786746025085,0.3600218892097473,-0.023777177557349205,0.9999118447303772,0.5329752564430237,0.3606322407722473,-0.023711802437901497,0.999932587146759,0.5038565993309021,0.3589254915714264,-0.014016348868608475,0.9999555349349976,0.499280720949173,0.3589457869529724,-0.014582239091396332,0.9999581575393677,0.4946008324623108,0.35904115438461304,-0.014799308963119984,0.9999643564224243,0.5429525971412659,0.36724337935447693,0.09348835051059723,0.9999324083328247,0.487792044878006,0.3649646043777466,0.137943834066391,0.9999209046363831,0.5202984809875488,0.37648528814315796,-0.0005069368053227663,0.9998759627342224,0.5009560585021973,0.3749344050884247,0.00887419655919075,0.9998895525932312,0.5866120457649231,0.4172561764717102,0.08426814526319504,0.999927818775177,0.4299696683883667,0.4166741967201233,0.19886979460716248,0.999926745891571,0.575228214263916,0.43636131286621094,-0.12366161495447159,0.6030762791633606,0.3472130596637726,0.4669885039329529,0.0081539461389184,0.7569056749343872,0.5521658062934875,0.40934258699417114,-0.39457184076309204,0.8941215872764587,0.39926812052726746,0.4158862233161926,-0.29429078102111816,0.9912152290344238,0.5523769855499268,0.40287280082702637,-0.4603879749774933,0.9407640099525452,0.4094696342945099,0.40466493368148804,-0.3589496314525604,0.9931347966194153,0.5506283044815063,0.39827126264572144,-0.4602685570716858,0.9447434544563293,0.42420828342437744,0.39836421608924866,-0.3564233183860779,0.9928082823753357,0.5476725101470947,0.4027698040008545,-0.4000559449195862,0.9164651036262512,0.4273647665977478,0.40274184942245483,-0.30390602350234985,0.9885554313659668,0.5533635020256042,0.5567222833633423,-0.05181996151804924,0.9998996257781982,0.45853427052497864,0.5613948106765747,0.05122804269194603,0.9998746514320374,0.5302708745002747,0.6794277429580688,-0.10672681778669357,0.3652992844581604,0.48168444633483887,0.6806138753890991,0.021728036925196648,0.08473776280879974,0.5134453177452087,0.8078247904777527,-0.17657238245010376,0.787706732749939,0.513332724571228,0.7873363494873047,0.20610447227954865,0.24028241634368896,0.5067809820175171,0.8257013559341431,-0.19675326347351074,0.5346336960792542,0.5301772952079773,0.7987574338912964,0.21756349503993988,0.19210408627986908,0.5100380182266235,0.8446193933486938,-0.3947291076183319,0.8449162244796753,0.47733527421951294,0.8210157155990601,0.11329266428947449,0.31237831711769104
3,0.1,0.5080568790435791,0.36671942472457886,-0.059286657720804214,0.9999523758888245,0.5188541412353516,0.3604777753353119,-0.039488356560468674,0.9999135136604309,0.5257361531257629,0.36084720492362976,-0.03989061340689659,0.9999012351036072,0.5322805047035217,0.3612723648548126,-0.03983847796916962,0.9999250173568726,0.5036762952804565,0.3600061237812042,-0.027075916528701782,0.9999496936798096,0.4992014169692993,0.35994046926498413,-0.027658263221383095,0.9999523162841797,0.4945915937423706,0.35988956689834595,-0.027889415621757507,0.9999603629112244,0.5418268442153931,0.3681752681732178,0.06898604333400726,0.9999253749847412,0.4879661202430725,0.36520853638648987,0.1265985518693924,0.9999099373817444,0.5181191563606262,0.37657347321510315,-0.014967561699450016,0.9998618364334106,0.5003609657287598,0.37505626678466797,-0.0021807074081152678,0.9998764395713806,0.5850933194160461,0.4175693392753601,0.05181664973497391,0.9999268054962158,0.429332435131073,0.4171040952205658,0.2065400928258896,0.999920666217804,0.5664605498313904,0.4382457733154297,-0.14271488785743713,0.6302601099014282,0.34969764947891235,0.46938809752464294,0.020074523985385895,0.7570868730545044,0.529632568359375,0.40411901473999023,-0.36643707752227783,0.9007470011711121,0.40134188532829285,0.4166024327278137,-0.27635475993156433,0.9896498918533325,0.5249344110488892,0.3906564712524414,-0.4228115379810333,0.9426605701446533,0.41505151987075806,0.4047594964504242,-0.33418989181518555,0.9911242723464966,0.5304690599441528,0.38567668199539185,-0.4126415550708771,0.9460932612419128,0.42541995644569397,0.39854905009269714,-0.3264768719673157,0.9906063675880432,0.5294592380523682,0.3926898241043091,-0.3653647005558014,0.9185054302215576,0.42764192819595337,0.40288791060447693,-0.2838941812515259,0.9855917692184448,0.5533638596534729,0.5567243099212646,-0.0552481934428215,0.9998971223831177,0.4585871696472168,0.5613035559654236,0.054756514728069305,0.9998718500137329,0.5301743745803833,0.6803168058395386,-0.09718415886163712,0.39345839619636536,0.48147451877593994,0.6805769801139832,0.006837265565991402,0.10734997689723969,0.5135208964347839,0.8075246810913086,-0.12156997621059418,0.7926310300827026,0.511828601360321,0.786881685256958,0.18380753695964813,0.2508145868778229,0.5100317001342773,0.8248053789138794,-0.13645705580711365,0.528505265712738,0.5295542478561401,0.7981600761413574,0.1964586228132248,0.1930883824825287,0.5099436640739441,0.8473021388053894,-0.33090442419052124,0.8437290191650391,0.4763467013835907,0.8210102915763855,0.10153792798519135,0.31840452551841736
4,0.13333333333333333,0.5071696043014526,0.3648408055305481,-0.09464291483163834,0.9999399185180664,0.5184293389320374,0.35794588923454285,-0.07933808118104935,0.999895453453064,0.5253113508224487,0.35813605785369873,-0.07976854592561722,0.9998800754547119,0.5316706895828247,0.3583420217037201,-0.07973083853721619,0.9999094605445862,0.5031886696815491,0.3572603464126587,-0.0626806765794754,0.9999395608901978,0.49859389662742615,0.3569745719432831,-0.0632910281419754,0.9999428391456604,0.49395298957824707,0.3565956652164459,-0.06355854123830795,0.9999538064002991,0.5413317084312439,0.36499932408332825,0.020680628716945648,0.999911904335022,0.4873007535934448,0.3611842095851898,0.09704559296369553,0.9998946785926819,0.5161890387535095,0.37444421648979187,-0.052670590579509735,0.9998350143432617,0.49896901845932007,0.3731532096862793,-0.03435315564274788,0.9998541474342346,0.5852943658828735,0.4171234965324402,0.01023190002888441,0.9999204874038696,0.42854270339012146,0.41705846786499023,0.19247908890247345,0.9999129176139832,0.5653732419013977,0.43947499990463257,-0.1504143923521042,0.646637499332428,0.3496529161930084,0.47205010056495667,0.01825878396630287,0.7505224943161011,0.5223053097724915,0.4015065133571625,-0.3659876883029938,0.9024937152862549,0.4005981385707855,0.41761308908462524,-0.30355140566825867,0.9880102872848511,0.5185028314590454,0.3936160206794739,-0.4216863811016083,0.9411488175392151,0.41478073596954346,0.40551549196243286,-0.37468913197517395,0.9893580079078674,0.5195901989936829,0.3804243206977844,-0.41235312819480896,0.944033145904541,0.4254349172115326,0.3990648090839386,-0.3672824800014496,0.9887042045593262,0.5200362205505371,0.3941951394081116,-0.36459994316101074,0.9156339168548584,0.42758166790008545,0.4037051796913147,-0.31244945526123047,0.9829874038696289,0.553786039352417,0.5577787160873413,-0.05981171876192093,0.999893069267273,0.45780128240585327,0.5615738034248352,0.05937711521983147,0.9998683929443359,0.5302848815917969,0.6861578226089478,-0.08835887163877487,0.4031253457069397,0.48162391781806946,0.6865161657333374,0.01731606386601925,0.11508618295192719,0.5134825706481934,0.8168400526046753,-0.13667233288288116,0.7940919995307922,0.5090223550796509,0.7908376455307007,0.18730132281780243,0.25013217329978943,0.5099353790283203,0.8335790634155273,-0.1546863615512848,0.5231781601905823,0.5275147557258606,0.8043442964553833,0.20072586834430695,0.18985484540462494,0.5128129124641418,0.8594349026679993,-0.35681143403053284,0.8404154777526855,0.47675836086273193,0.8312851190567017,0.10069761425256729,0.3141993582248688
5,0.16666666666666666,0.5053429007530212,0.3641528785228729,-0.11038485914468765,0.9999292492866516,0.5170504450798035,0.3570135235786438,-0.09528858214616776,0.999879777431488,0.5237628221511841,0.3571581244468689,-0.09571437537670135,0.999860405921936,0.5300123691558838,0.35732147097587585,-0.09567283093929291,0.9998939037322998,0.5019460320472717,0.35635411739349365,-0.07680518925189972,0.9999321699142456,0.49733707308769226,0.3560362160205841,-0.07744140177965164,0.9999359846115112,0.4928479790687561,0.3555988669395447,-0.07772697508335114,0.9999496936798096,0.5404916405677795,0.3644278347492218,0.004514739383012056,0.9998939633369446,0.48635876178741455,0.3602297902107239,0.08937060832977295,0.9998834133148193,0.5137470364570618,0.3739091455936432,-0.06868250668048859,0.9997949004173279,0.4968244433403015,0.37260743975639343,-0.047842975705862045,0.999828040599823,0.5852895379066467,0.41678380966186523,-0.010641150176525116,0.9999060034751892,0.42789652943611145,0.41703882813453674,0.1846935898065567,0.9999054074287415,0.5558451414108276,0.43733319640159607,-0.15921252965927124,0.6534280776977539,0.3503418564796448,0.4751571714878082,-0.00045867697917856276,0.7478471398353577,0.5164203643798828,0.3913951516151428,-0.33305060863494873,0.8965475559234619,0.4005679190158844,0.4181038737297058,-0.30452224612236023,0.9862987995147705,0.5203946232795715,0.3855118155479431,-0.3817872703075409,0.9328475594520569,0.4146101176738739,0.4069449007511139,-0.38869333267211914,0.9872055053710938,0.517051637172699,0.3692779839038849,-0.37562844157218933,0.9350487589836121,0.42594319581985474,0.4001747965812683,-0.38141077756881714,0.9863897562026978,0.5206273198127747,0.38739141821861267,-0.33226481080055237,0.9045871496200562,0.4278193712234497,0.40512576699256897,-0.31360137462615967,0.979870080947876,0.553826630115509,0.5586056709289551,-0.0664001852273941,0.9998903274536133,0.4576472043991089,0.562470555305481,0.06600972265005112,0.9998695254325867,0.5302906632423401,0.6875725984573364,-0.08714033663272858,0.408659964799881,0.48167547583580017,0.6892228126525879,0.01831764355301857,0.1239897683262825,0.5138353705406189,0.8178257942199707,-0.12900568544864655,0.7886105179786682,0.5070866942405701,0.7949367761611938,0.16088153421878815,0.25073614716529846,0.5105023980140686,0.8353312611579895,-0.14631387591362,0.5103750824928284,0.5256563425064087,0.8097416162490845,0.16948378086090088,0.18795561790466309,0.5140103697776794,0.8611190915107727,-0.33862459659576416,0.8314926624298096,0.4756941795349121,0.8349339365959167,0.05984412878751755,0.3129260838031769
6,0.2,0.5049550533294678,0.3639311194419861,-0.12272688746452332,0.9999101758003235,0.5169286727905273,0.3567918837070465,-0.10811029374599457,0.9998452663421631,0.5236863493919373,0.3570445477962494,-0.10852766036987305,0.999819278717041,0.5298874378204346,0.3572893440723419,-0.1084805503487587,0.9998595714569092,0.501702606678009,0.35576561093330383,-0.09123443812131882,0.999917209148407,0.4970943033695221,0.355347216129303,-0.09187158197164536,0.9999234676361084,0.4926967918872833,0.3548078238964081,-0.0921696275472641,0.9999415874481201,0.5402927994728088,0.3644568920135498,-0.009227677248418331,0.9998578429222107,0.4862827658653259,0.3593774735927582,0.0687481015920639,0.9998652338981628,0.5132672786712646,0.3739306628704071,-0.08098284155130386,0.999731183052063,0.496160626411438,0.37229034304618835,-0.06211720034480095,0.9997901320457458,0.5850094556808472,0.4167831540107727,-0.019078802317380905,0.9998881220817566,0.42687132954597473,0.4169192314147949,0.1646353304386139,0.9998990893363953,0.5561546087265015,0.4370734691619873,-0.16531847417354584,0.6560866236686707,0.35260552167892456,0.4773651957511902,-0.02090652845799923,0.7447627782821655,0.5206862688064575,0.3925040066242218,-0.3328089714050293,0.8865556716918945,0.40094223618507385,0.41879090666770935,-0.3063930571079254,0.9854071140289307,0.5235634446144104,0.38494783639907837,-0.3796057105064392,0.9221257567405701,0.41451019048690796,0.40789636969566345,-0.3951265513896942,0.9861297607421875,0.5187129974365234,0.3677976429462433,-0.3743517994880676,0.9236980080604553,0.42656588554382324,0.40087565779685974,-0.3877532184123993,0.985212504863739,0.5225690007209778,0.38651710748672485,-0.3321928381919861,0.891133189201355,0.42850765585899353,0.4058104455471039,-0.3162738084793091,0.9782721996307373,0.5538291335105896,0.5586856007575989,-0.0681854858994484,0.9998872876167297,0.4573056399822235,0.5624784231185913,0.06779810786247253,0.9998703002929688,0.5302727222442627,0.6877471208572388,-0.090092234313488,0.4172391891479492,0.4818830192089081,0.6894888877868652,0.02989291585981846,0.1314486414194107,0.5140302777290344,0.8183716535568237,-0.13813160359859467,0.7871336936950684,0.5056555271148682,0.7956153154373169,0.15911617875099182,0.25466233491897583,0.5113537907600403,0.8365784883499146,-0.15604960918426514,0.5014336705207825,0.5242215394973755,0.8108733892440796,0.16594503819942474,0.1877841204404831,0.5137978792190552,0.8603943586349487,-0.34752675890922546,0.8270114064216614,0.4710845947265625,0.8343809843063354,0.05350429192185402,0.3152809739112854
7,0.23333333333333334,0.5042203664779663,0.3635363280773163,-0.12049173563718796,0.9998891949653625,0.5167580246925354,0.35663145780563354,-0.10500752180814743,0.9998104572296143,0.523604691028595,0.357014000415802,-0.10542555898427963,0.9997753500938416,0.5298429131507874,0.357340544462204,-0.10538173466920853,0.9998249411582947,0.5012808442115784,0.3552425801753998,-0.0873020589351654,0.9999028444290161,0.496751070022583,0.3547704517841339,-0.08793967217206955,0.9999107718467712,0.4925328493118286,0.35420724749565125,-0.08823701739311218,0.9999337792396545,0.5400000214576721,0.36448460817337036,-0.006792421918362379,0.9998182058334351,0.48627591133117676,0.35922759771347046,0.07483558356761932,0.9998458623886108,0.5127004384994507,0.3739610016345978,-0.07960877567529678,0.9996677041053772,0.4950486421585083,0.37197670340538025,-0.05970682203769684,0.999755322933197,0.5828800201416016,0.41768741607666016,-0.016737988218665123,0.9998670816421509,0.42633816599845886,0.4177708625793457,0.17044270038604736,0.9998919367790222,0.557085394859314,0.4369955062866211,-0.15427638590335846,0.6514402031898499,0.35443276166915894,0.4794737696647644,-0.019905583932995796,0.7404476404190063,0.5209241509437561,0.39201706647872925,-0.2720152735710144,0.8728979229927063,0.4010353982448578,0.41943439841270447,-0.3182695508003235,0.9844555258750916,0.5258767604827881,0.3735303580760956,-0.31285881996154785,0.9083000421524048,0.4143539071083069,0.40847593545913696,-0.39120322465896606,0.9849147200584412,0.5202709436416626,0.3661264181137085,-0.31163525581359863,0.9091501832008362,0.4268414080142975,0.40117067098617554,-0.3843133747577667,0.9838724732398987,0.5229299068450928,0.37743037939071655,-0.2722887098789215,0.8744949698448181,0.4290923774242401,0.406048446893692,-0.32769691944122314,0.9764439463615417,0.5538177490234375,0.5587369203567505,-0.07279356569051743,0.9998846650123596,0.45729392766952515,0.5624943971633911,0.07239370048046112,0.9998712539672852,0.5302345752716064,0.6878480315208435,-0.09869592636823654,0.425289511680603,0.4819285571575165,0.6893717646598816,0.04522533342242241,0.13587142527103424,0.5147173404693604,0.8186343908309937,-0.14968885481357574,0.7866181135177612,0.5039937496185303,0.7954301238059998,0.16222116351127625,0.2586672902107239,0.5133613348007202,0.8372853994369507,-0.16807319223880768,0.4940545856952667,0.5230299234390259,0.8108199238777161,0.16818620264530182,0.18849387764930725,0.5132684707641602,0.8605403900146484,-0.36316218972206116,0.8235921263694763,0.46773260831832886,0.8335577249526978,0.053896963596343994,0.3186011016368866
8,0.26666666666666666,0.45957592129707336,0.36710602045059204,-0.12430527061223984,0.9997943043708801,0.4723237454891205,0.36035990715026855,-0.11647141724824905,0.9996695518493652,0.47891053557395935,0.3608032763004303,-0.11685853451490402,0.9994856119155884,0.48629188537597656,0.3611994683742523,-0.11673817038536072,0.9996722936630249,0.4537763297557831,0.35922542214393616,-0.094554603099823,0.999836802482605,0.44877302646636963,0.35932379961013794,-0.09521981328725815,0.9998345375061035,0.4447652995586395,0.3595612347126007,-0.09561596810817719,0.999904215335846,0.4989720582962036,0.36610132455825806,-0.04616713523864746,0.9995166063308716,0.44749850034713745,0.3663877844810486,0.05422636494040489,0.9996649026870728,0.47213464975357056,0.37721437215805054,-0.0922987088561058,0.999430775642395,0.4519709646701813,0.3763280510902405,-0.0673435851931572,0.9996019601821899,0.5883653163909912,0.4188922047615051,0.003096493426710367,0.9998199939727783,0.40358966588974,0.4250277578830719,0.1069558784365654,0.9998764395713806,0.6219353079795837,0.43824225664138794,-0.10094369202852249,0.59269779920578,0.31396788358688354,0.4798850119113922,-0.0301625095307827,0.7101132273674011,0.5984448194503784,0.39097100496292114,-0.2717750668525696,0.7957614660263062,0.3466618061065674,0.4210987687110901,-0.3232420086860657,0.9751604795455933,0.5883063077926636,0.37391549348831177,-0.3096768856048584,0.8307543396949768,0.35911551117897034,0.409396231174469,-0.3946407735347748,0.9737921953201294,0.5849818587303162,0.36578550934791565,-0.3189632296562195,0.8305877447128296,0.3780950903892517,0.40189915895462036,-0.3870106041431427,0.9721840023994446,0.5855909585952759,0.37645870447158813,-0.276128888130188,0.7964604496955872,0.3822811245918274,0.4063403010368347,-0.333036869764328,0.9584670066833496,0.5752115249633789,0.5598271489143372,-0.025348935276269913,0.9998893737792969,0.4570367634296417,0.5651078820228577,0.02481604367494583,0.9998738765716553,0.5705083012580872,0.6942386031150818,-0.02661619521677494,0.3939603269100189,0.45174819231033325,0.6152147054672241,-0.021034175530076027,0.12446289509534836,0.5547422766685486,0.8260924220085144,-0.04126909747719765,0.7444548010826111,0.5041117072105408,0.5659247040748596,0.020634926855564117,0.23626083135604858,0.5557543635368347,0.8404380083084106,-0.05108798295259476,0.46422454714775085,0.5235415697097778,0.5666022896766663,0.025576744228601456,0.1746498942375183,0.5547592639923096,0.8704025149345398,-0.25706401467323303,0.7768861055374146,0.49094152450561523,0.5463199019432068,-0.0706467255949974,0.2949206531047821
9,0.3,0.45113423466682434,0.36755067110061646,-0.15722988545894623,0.9996151924133301,0.4633437991142273,0.36052584648132324,-0.15240931510925293,0.9992749691009521,0.47012531757354736,0.36088892817497253,-0.15277354419231415,0.9989386796951294,0.4777612090110779,0.3612399995326996,-0.15266764163970947,0.9992828965187073,0.44446003437042236,0.35972458124160767,-0.12822017073631287,0.9996585845947266,0.4390179514884949,0.3599722981452942,-0.1289001852273941,0.9996812343597412,0.4346575438976288,0.36039140820503235,-0.1293264627456665,0.9998165965080261,0.4898039996623993,0.365843802690506,-0.07515820860862732,0.9991302490234375,0.4368383586406708,0.36690354347229004,0.033444128930568695,0.9994736313819885,0.46312081813812256,0.3772357702255249,-0.12210763990879059,0.9992213249206543,0.4423109292984009,0.37672725319862366,-0.09409324824810028,0.9994404315948486,0.5891081690788269,0.41885003447532654,0.0048238555900752544,0.9997853636741638,0.3948744535446167,0.42481422424316406,0.10847551375627518,0.9998719692230225,0.6340777277946472,0.4595544934272766,-0.10818760842084885,0.5684966444969177,0.3052997291088104,0.4816306233406067,-0.03587615489959717,0.6996505856513977,0.6128703951835632,0.3927738666534424,-0.2986654043197632,0.7735332250595093,0.3363301455974579,0.42250627279281616,-0.35150671005249023,0.9746964573860168,0.6038985252380371,0.375345379114151,-0.33846771717071533,0.8100081086158752,0.35085394978523254,0.4105663299560547,-0.4157329499721527,0.9729962348937988,0.6010839343070984,0.36756250262260437,-0.34020957350730896,0.8087045550346375,0.3669297993183136,0.402596652507782,-0.40915346145629883,0.9713315367698669,0.5988239049911499,0.37780988216400146,-0.3004487454891205,0.7681491374969482,0.3696393370628357,0.4068097174167633,-0.3598025143146515,0.957004725933075,0.577687680721283,0.5619924664497375,-0.022015877068042755,0.9998728632926941,0.4553656280040741,0.5687691569328308,0.021576939150691032,0.9998682141304016,0.5727357268333435,0.696992039680481,-0.013514237478375435,0.3660587668418884,0.4525578022003174,0.636557400226593,-0.10325200110673904,0.12728522717952728,0.5614076256752014,0.8255091905593872,0.005951910745352507,0.7179538607597351,0.47693198919296265,0.7409064769744873,0.028492914512753487,0.23449452221393585,0.560075581073761,0.8399839401245117,-0.004415877163410187,0.4390483796596527,0.4908657968044281,0.7517417669296265,0.03785516321659088,0.1676986962556839,0.5635035037994385,0.8700998425483704,-0.21990866959095,0.748269259929657,0.47164255380630493,0.7918840050697327,-0.1140199676156044,0.2887894809246063
