frame,timestamp,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_visibility,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_visibility,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_visibility,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_visibility,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_visibility,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_visibility,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_visibility,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_visibility,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_visibility,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_visibility,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_visibility,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_visibility,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_visibility,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_visibility,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_visibility,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_visibility,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_visibility,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_visibility,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_visibility,NOSE_quality,LEFT_EYE_INNER_quality,LEFT_EYE_quality,LEFT_EYE_OUTER_quality,RIGHT_EYE_INNER_quality,RIGHT_EYE_quality,RIGHT_EYE_OUTER_quality,LEFT_EAR_quality,RIGHT_EAR_quality,MOUTH_LEFT_quality,MOUTH_RIGHT_quality,LEFT_SHOULDER_quality,RIGHT_SHOULDER_quality,LEFT_ELBOW_quality,RIGHT_ELBOW_quality,LEFT_WRIST_quality,RIGHT_WRIST_quality,LEFT_PINKY_quality,RIGHT_PINKY_quality,LEFT_INDEX_quality,RIGHT_INDEX_quality,LEFT_THUMB_quality,RIGHT_THUMB_quality,LEFT_HIP_quality,RIGHT_HIP_quality,LEFT_KNEE_quality,RIGHT_KNEE_quality,LEFT_ANKLE_quality,RIGHT_ANKLE_quality,LEFT_HEEL_quality,RIGHT_HEEL_quality,LEFT_FOOT_INDEX_quality,RIGHT_FOOT_INDEX_quality
0,0.0,0.38481914601125927,0.3326646944026014,0.0,0.9999942779541016,0.4004328813586203,0.3233745935913567,0.0,0.9999797344207764,0.41050344622218526,0.32538687265836286,0.0,0.9999798536300659,0.4211227466593256,0.32742794577058376,0.0,0.9999845027923584,0.3787065802754222,0.32187936918718835,0.0,0.9999874830245972,0.37169776846478886,0.321910342553279,0.0,0.9999895095825195,0.3648646169609124,0.32222903921053964,0.0,0.9999884366989136,0.43464971193066854,0.3355265445225721,0.0,0.9999915361404419,0.3567525992443512,0.32789254105174453,0.0,0.9999773502349854,0.3983417192955953,0.3477234761198084,0.0,0.999992847442627,0.37191235539796463,0.3453712304988942,0.0,0.9999936819076538,0.48903237085242396,0.4085917345710568,0.0,0.9999959468841553,0.2820307185183038,0.4073637355040837,0.0,0.9999901056289673,0.6057039745204102,0.45332624758040163,0.0,0.9943928718566895,0.20989620195818956,0.4611583360425244,0.0,0.9808473587036133,0.7031051925012288,0.4933646665169644,0.0,0.9982377290725708,0.18327515442054593,0.4957694086161529,0.0,0.9971265196800232,0.7362213534908697,0.49813284261243346,0.0,0.9973627924919128,0.16843085449475506,0.5083989646884945,0.0,0.9970531463623047,0.7310689525170765,0.5012522162674192,0.0,0.9977588653564453,0.19505445554956685,0.5047973490261534,0.0,0.9973503351211548,0.7139458056096433,0.503286666386611,0.0,0.9972719550132751,0.20563286469949724,0.5020645658869843,0.0,0.9965726137161255,0.48871674466800036,0.5801703017074746,0.0,0.9999957084655762,0.36456166676708046,0.5885775847868487,0.01710011385433322,0.9999946355819702,0.5722827486224943,0.6986864746867361,0.0,0.986289381980896,0.35750260386433624,0.712569227585426,0.0,0.9887980818748474,0.5910291429999828,0.7388557841727789,0.376301140739368,0.8910998106002808,0.3961082932415541,0.8000330699907322,0.10814647900162067,0.9852076768875122,0.57749265919374,0.7382948263454051,0.4336016127784154,0.6068363189697266,0.42413389245113275,0.812637751335865,0.12762757328215196,0.8789281249046326,0.6194404984687591,0.795433857224205,0.3759329927551165,0.89728844165802,0.3597190682287817,0.8435637117265821,0.021389455814565746,0.9775589108467102,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,medium,high,high,high
1,0.03333333333333333,0.3840489008209923,0.3255138645222137,0.0,0.9999943971633911,0.4011421051475554,0.3162402498138535,0.0,0.9999800324440002,0.41131080551580956,0.31853768458733195,0.0,0.9999804496765137,0.4218288097348247,0.32033313821245735,0.0,0.999984622001648,0.3782274577167483,0.31386227228424773,0.0,0.9999873638153076,0.37125841241616475,0.3138769819186286,0.0,0.9999896883964539,0.3646819126772715,0.31404878438769523,0.0,0.999988317489624,0.4342125743835956,0.3286675958783476,0.0,0.999991774559021,0.3571305158254984,0.31920899586244067,0.0,0.9999771118164062,0.3977647163234392,0.34115606546401983,0.0,0.9999929666519165,0.3704617411106616,0.33791176755945174,0.0,0.9999936819076538,0.4895829545868029,0.39962375205713563,0.0,0.9999960064888,0.2818066725780914,0.39823311275535533,0.0005391837013038591,0.9999901056289673,0.6078141794338096,0.4471322581484601,0.0,0.9946450591087341,0.2149074827874458,0.43970336447228925,0.0,0.980402946472168,0.7079643557121709,0.4908716795327781,0.0,0.9983248114585876,0.19420912653416195,0.4614609534090217,0.0,0.9971564412117004,0.7422117765966829,0.49648412957891735,0.0,0.9974994659423828,0.1812254629143468,0.47384535286810014,0.0,0.9971286058425903,0.7376977597083249,0.5005956463046842,0.0,0.9978808760643005,0.20251251705042964,0.4727615009654654,0.0,0.9974169135093689,0.7207593275950508,0.5023222867842322,0.0,0.9974220991134644,0.2136177889533811,0.4703148046990375,0.0,0.9966670870780945,0.4889024389790489,0.5694949089230359,0.0,0.9999954700469971,0.36563671614740284,0.5798086482328135,0.011691428382288295,0.9999943971633911,0.5555262365541258,0.6791384386849572,0.0,0.986765444278717,0.36460631127124066,0.710031346841292,0.0,0.9888219833374023,0.6015684358723515,0.7167854071497088,0.39178294823928356,0.891776978969574,0.38923104763864624,0.8040622922924019,0.11884344392618948,0.9858980774879456,0.599740154939756,0.7082933853731728,0.4292669661636514,0.6122704148292542,0.41130252151222485,0.8151697137139065,0.12098599517053665,0.8825035095214844,0.6334672061713424,0.7694294248427549,0.3999981578517629,0.8989649415016174,0.36878201823968154,0.8506956304703562,0.0,0.9782946705818176,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,medium,high,high,high
2,0.06666666666666667,0.38372814321851406,0.3186047430777605,0.0,0.9999930262565613,0.4020769612077791,0.309467216193815,0.0,0.9999732971191406,0.4122495096185548,0.3118898580263267,0.0,0.9999746680259705,0.42255259518856775,0.31357149526233713,0.0,0.9999793171882629,0.3781735947776784,0.30657983159685476,0.0,0.9999823570251465,0.37116560339927673,0.3065649796893826,0.0,0.9999862909317017,0.3646525183479826,0.3066130591717077,0.0,0.9999840259552002,0.4339874445836305,0.3221963195256142,0.0,0.9999893307685852,0.35743442316711094,0.31139093234544596,0.0,0.999968945980072,0.39751394165979403,0.334685053441908,0.0,0.9999902844429016,0.3693485093283487,0.3307371153420225,0.0,0.9999911189079285,0.48923032628350627,0.39067392846643245,0.0,0.9999951124191284,0.2818478442433275,0.3890711061465435,0.00488297460548629,0.999988853931427,0.6092157142979283,0.43986302648946674,0.005817075570424393,0.9939472079277039,0.21723106399282724,0.42264686604757684,0.0,0.9752038717269897,0.7116404992717132,0.48662412638986585,0.0,0.997805655002594,0.2069100673659977,0.43461294246442406,0.0,0.9963544011116028,0.7469088324022182,0.49269837474489564,0.0,0.9968271851539612,0.1957966552956121,0.4463457715261232,0.0,0.9965348839759827,0.7431241432269973,0.49723303623688536,0.0,0.9973688721656799,0.21519399738256192,0.4466176496380138,0.0,0.9969028234481812,0.7261812149227919,0.498772832966629,0.0,0.9968973994255066,0.22629035425769709,0.44480183095365144,0.0,0.9960383772850037,0.48899726635648383,0.5600150013581302,0.0,0.9999919533729553,0.36723183613001337,0.5718733862841324,0.010464958190952658,0.9999910593032837,0.5433496867582237,0.6648424327512445,0.0,0.9771239757537842,0.3713864556976132,0.7058143605996956,0.0,0.9807303547859192,0.6112796173784839,0.6986476810939944,0.38534837589536286,0.8463783264160156,0.3886778874969703,0.8065381817050751,0.11846516236211327,0.9827197194099426,0.6123933018153319,0.6898807705786899,0.4228277773619313,0.5730576515197754,0.4074606350807598,0.8168403549349951,0.10972247008746604,0.8592989444732666,0.6469397925552509,0.7478163816156368,0.40004062817577457,0.8632298111915588,0.37660847517438145,0.8551817466884787,0.0,0.9724452495574951,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,medium,high,high,high
3,0.1,0.3837576889561052,0.3123173784195404,0.0,0.9999911785125732,0.4031484907184728,0.3033959899610018,0.0,0.9999613761901855,0.4132630341536517,0.30582747672682326,0.0,0.9999645352363586,0.423282828364339,0.3075072656283567,0.0,0.9999697208404541,0.37844144370589217,0.3003026602012573,0.0,0.9999743103981018,0.37134216642463125,0.30024837516682423,0.0,0.9999812245368958,0.3647602319995286,0.30019106078536917,0.0,0.9999779462814331,0.4339517724194448,0.3164193161300846,0.0,0.9999845027923584,0.35771564781526866,0.30469844373928645,0.0,0.999957799911499,0.39753209176041315,0.32870307328539855,0.0,0.9999862909317017,0.3685557940553674,0.3242347439477495,0.0,0.9999879002571106,0.48826426403089024,0.3823672877602924,0.0,0.9999946355819702,0.2821722976811282,0.3805242561168604,0.009001671888003646,0.999988853931427,0.6100440645690288,0.43237034208846814,0.018850838305267965,0.9917401671409607,0.21782065113455004,0.4100377752439125,0.0,0.9697869420051575,0.7144123171315051,0.4814245978018621,0.0,0.9969013333320618,0.22098066117657938,0.4147251149018607,0.0,0.9962167143821716,0.7505957129257265,0.48768887569854324,0.0,0.9958694577217102,0.21183942775904163,0.42547682330602804,0.0,0.9964955449104309,0.7475596664946675,0.492179317491038,0.0,0.9966265559196472,0.23189150592386026,0.42613249131432795,0.0,0.9968619346618652,0.7304709476607666,0.49359943146333285,0.0,0.9961206316947937,0.24248421114016255,0.4251861480218826,0.0,0.995965838432312,0.48905478508183453,0.551943930851552,0.0,0.999989926815033,0.3692172089448343,0.5650243504897698,0.0125029274807387,0.9999896883964539,0.5350437778415102,0.6551201504705116,0.0,0.9476852416992188,0.37785057178188325,0.7005547385115722,0.0,0.9612812995910645,0.6199102167621916,0.6847212577894299,0.36191546475831776,0.7810131311416626,0.3931404850282867,0.8077281559263914,0.11060222577833366,0.9763345718383789,0.6170268448974848,0.6810692265024655,0.41489241655480424,0.525884211063385,0.41077660111002706,0.8178098727634183,0.09625379958283378,0.8259893655776978,0.6591878041520818,0.7311080891491374,0.3803604078285902,0.8061806559562683,0.3832427823529655,0.85744136689982,0.0,0.9611347317695618,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,medium,high,high,high
4,0.13333333333333333,0.3840383537860462,0.30703181889785197,0.0,0.9999914765357971,0.4042677348588177,0.29836706834517446,0.0,0.999962329864502,0.41429485474433114,0.30073462444029775,0.0,0.9999654293060303,0.4240082346059227,0.3025046980186497,0.0,0.9999703764915466,0.3789274567490691,0.29530137117370314,0.0,0.9999745488166809,0.3717109265027347,0.2952012076522366,0.0,0.9999813437461853,0.3649888516583923,0.2950519864514713,0.0,0.9999778270721436,0.43408300777971043,0.3116431863574715,0.0,0.9999846816062927,0.35802551631605156,0.2993916232824882,0.0,0.9999564290046692,0.3977618630810496,0.32360275822641693,0.0,0.9999859929084778,0.36806672929605966,0.31879212347777586,0.0,0.9999873042106628,0.48697454591731115,0.3753288539000605,0.0,0.9999945163726807,0.2827980970586097,0.3732391031055184,0.011843272681306744,0.999988317489624,0.6104347157033732,0.4255059944305109,0.026344323109635664,0.9914140105247498,0.2176299497728305,0.40192502653682144,0.0,0.9635218381881714,0.7165585032431955,0.4760756844824011,0.0,0.9966824650764465,0.23602359222643313,0.4012972098408325,0.0,0.9949991703033447,0.7535556101854587,0.48236893002803527,0.0,0.9955368638038635,0.22904877642512605,0.41081511085127886,0.0,0.9955244064331055,0.7512158929329098,0.4864494214941573,0.0,0.9963874816894531,0.2513976520522213,0.4110727222649369,0.0,0.9959952235221863,0.733888005876875,0.487763208803875,0.0,0.9958512187004089,0.26103301012849484,0.4111282592747874,0.0,0.9948508143424988,0.4891285534366306,0.5454950492420955,0.0,0.9999883770942688,0.37146301682178806,0.5595140923986903,0.016887560452058803,0.9999880790710449,0.5298991884107078,0.6492932854276717,0.0,0.921999990940094,0.38400619416248005,0.6948889502278575,0.0,0.9420512914657593,0.6272077632672859,0.6752847890198095,0.3264022558788603,0.724424421787262,0.4013105124443559,0.8078996326539903,0.09884522564379226,0.9683338403701782,0.6152155292632315,0.679870997685009,0.40606925392381965,0.6,0.4194187875533159,0.8182384649634642,0.08299678520653361,0.7928054332733154,0.6695407874934323,0.7198179090495435,0.3452575009116485,0.75727379322052,0.3887292830955177,0.8578937976232504,0.0,0.9486694931983948,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,medium,high,high,high
5,0.16666666666666666,0.38447095346061877,0.3031281128629946,0.0,0.9999917149543762,0.4053457348079959,0.2947209485760943,0.0,0.9999628663063049,0.41528844701382495,0.29699538491822697,0.0,0.9999658465385437,0.4247175392571041,0.29892804114135074,0.0,0.9999706745147705,0.37952808615488987,0.29184657759044075,0.0,0.9999746084213257,0.3721947086440943,0.2916975164469035,0.0,0.9999814033508301,0.36532217535105715,0.29146503339280694,0.0,0.9999778866767883,0.4343586005531002,0.30817453087348845,0.0,0.999984622001648,0.35841535521554035,0.2957305642135779,0.0,0.9999555349349976,0.3981459520774576,0.31977674149688945,0.0,0.9999858140945435,0.3678644490547679,0.31479672403324543,0.0,0.999987006187439,0.4856509500311262,0.3701836508470825,0.0,0.9999944567680359,0.2837433065428886,0.3678621875517306,0.012355774117846484,0.9999886751174927,0.6105231531572247,0.4201217730006427,0.027021641517383732,0.9915087223052979,0.21761266546788527,0.39835755440183,0.0,0.9649237990379333,0.7183577515584346,0.47137997714511837,0.0,0.9967560172080994,0.25164154477608575,0.3938289664008411,0.0,0.9952921867370605,0.756071716199668,0.4776518353215477,0.0,0.9955867528915405,0.2471196974143566,0.40193723680534116,0.0,0.9957602024078369,0.7543043859632996,0.48105827967325976,0.0,0.996431827545166,0.27250504514554236,0.4012050387603708,0.0,0.9962013363838196,0.7366918696390186,0.48222529151778804,0.0,0.9958937764167786,0.2807704017504119,0.4022886680834231,0.0,0.9950845837593079,0.48927212970240264,0.5408817083685562,0.0,0.9999881386756897,0.37383944199079777,0.5555951635598595,0.022701081305325506,0.9999880790710449,0.5272065970725405,0.64668353120764,0.0,0.9184829592704773,0.38986085747783383,0.6894534653994883,0.008441665550663502,0.9402043223381042,0.6329197861375804,0.670616926568929,0.28372679030770265,0.699893593788147,0.4118796419569395,0.8073200295855136,0.0867847534274307,0.9678115844726562,0.6085340999895907,0.6842983286668315,0.3969666596505275,0.6,0.4315555623639169,0.818286329299422,0.0723682285084593,0.7852546572685242,0.6773282891109014,0.7144592029231431,0.29903191152638847,0.7395075559616089,0.3931123207221231,0.856958345377642,0.0,0.9472362995147705,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,medium,high,medium,high,high,high
6,0.2,0.38432729223391493,0.3014808247139412,0.0,0.9999901056289673,0.40584472044086783,0.29323855257812437,0.0,0.9999558329582214,0.41585355010621866,0.2955602559593181,0.0,0.9999596476554871,0.4252165663631379,0.29773533476260516,0.0,0.9999657273292542,0.3797554931579502,0.2906242847303696,0.0,0.9999680519104004,0.3724573931216092,0.2904251269944072,0.0,0.9999761581420898,0.36569087030170777,0.2900717807955405,0.0,0.9999719262123108,0.4346714608180229,0.3067275661549654,0.0,0.9999815225601196,0.3590505530228435,0.2943956713715363,0.0,0.9999428987503052,0.39806461973346025,0.3181668174016734,0.0,0.9999818205833435,0.3675860787605082,0.3131933014987518,0.0,0.9999826550483704,0.48462025164724354,0.36879215832356904,0.0,0.9999939203262329,0.2851700227021623,0.3659616294718577,0.008248316456231648,0.9999873638153076,0.6110356487594301,0.4180360492014952,0.014483496129929649,0.991363525390625,0.2195069746815525,0.3994906887863632,0.0,0.9657428860664368,0.7216400854237449,0.46832268971663377,0.0,0.9967623353004456,0.26785206978832443,0.3902340880084993,0.0,0.995305597782135,0.7595575701940329,0.4749121297072709,0.0,0.9955400824546814,0.26646711672102724,0.39686653761319174,0.0,0.9956472516059875,0.7579928185000584,0.4774216832397714,0.0,0.9963815212249756,0.29405445701036775,0.39470951255662845,0.0,0.9960575103759766,0.7401488927694486,0.4780828608916368,0.0,0.9958213567733765,0.3004369205319806,0.39682233416950896,0.0,0.9948159456253052,0.48967775035571515,0.5378923752369039,0.0,0.9999873042106628,0.37623528333810763,0.5534504215756233,0.027854988789989196,0.999987006187439,0.5257625807693247,0.645805383062031,0.0,0.9193406105041504,0.396570170675959,0.6851569154323693,0.010834895278433572,0.9386630654335022,0.6393462991936796,0.6708326399465281,0.2362913574094267,0.6946731209754944,0.4225999114118823,0.8066177351491455,0.06742865029540113,0.9673340916633606,0.6001207617481376,0.6910770752871366,0.3855013181871917,0.6,0.44367099426565304,0.8183567886585977,0.0543463110472218,0.7845592498779297,0.6847622312588032,0.7164557170478911,0.2426512113366378,0.7336278557777405,0.39621836273542477,0.8554994190211642,0.0,0.9457923769950867,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,medium,high,medium,high,high,high
7,0.23333333333333334,0.3843612720916331,0.30286775706531366,0.0,0.9999902844429016,0.4063854855257325,0.2946624734323905,0.0,0.9999567866325378,0.4164548313423203,0.29699253633027944,0.0,0.9999608397483826,0.4258098191731471,0.299465136928159,0.0,0.9999663233757019,0.380016242707527,0.2923429643774374,0.0,0.9999682903289795,0.372738991931325,0.29207228238766086,0.0,0.9999765753746033,0.3661372408027703,0.2915795059887687,0.0,0.9999719858169556,0.4351156406747167,0.30800881120430645,0.0,0.9999819993972778,0.35997328842992365,0.29592773200193007,0.0,0.9999427795410156,0.3981161106438636,0.319398094932517,0.0,0.9999814629554749,0.3675626992206761,0.31463368212704423,0.0,0.9999820590019226,0.48397008980904554,0.3711716491025654,0.0,0.9999936819076538,0.2866103274005284,0.36825530540137397,0.0,0.9999868273735046,0.6114134750999787,0.41996489267249315,0.0,0.991629958152771,0.22368744880586297,0.40700335456774894,0.0,0.9663981199264526,0.7253816384813465,0.46806960360153693,0.0,0.9968841671943665,0.2839155191586019,0.39351510744550666,0.0,0.9954124093055725,0.7640618445712113,0.4747167117806872,0.0,0.9957078695297241,0.28665511473353444,0.39736609713181015,0.0,0.9957254528999329,0.7619664149406649,0.47647070051073315,0.0,0.9965245723724365,0.315049678990336,0.3936224729864758,0.0,0.9961093068122864,0.7440368074637214,0.4767807565091108,0.0,0.9959778189659119,0.3190968637213571,0.3967827620345128,0.0,0.9948425889015198,0.49022142460574214,0.5387579800087825,0.0,0.9999862313270569,0.3785622483922617,0.5548618101017752,0.03321948208540061,0.9999858140945435,0.525944635028885,0.6472270560987086,0.0,0.923549473285675,0.40197438446236206,0.6829752488569798,0.022852714223426877,0.9390383362770081,0.6425322912511866,0.6769633041673069,0.20594059266063214,0.700832188129425,0.4337995783849207,0.8052515794625115,0.08236157012743014,0.9688464403152466,0.5881727981269046,0.7000304998875911,0.3834136367436505,0.6,0.45707007026894786,0.8182294741099274,0.07560504616904667,0.7952033877372742,0.6874405413796592,0.7265264405792984,0.19792268347941683,0.7403461933135986,0.39776924044102324,0.8528722828918426,0.0,0.9479742646217346,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,medium,high,high,high
8,0.26666666666666666,0.3850752673087986,0.30576888497892873,0.0,0.9999863505363464,0.4070741693317762,0.29785974493949363,0.0,0.9999418258666992,0.41724714164411664,0.3002234188132083,0.0,0.9999487996101379,0.426515491831276,0.30287566739362515,0.0,0.9999558329582214,0.3804789306400549,0.2954677218323829,0.0,0.9999554753303528,0.37319486680286573,0.29510445007077546,0.0,0.9999675154685974,0.3666372768806698,0.29455816836068205,0.0,0.9999610185623169,0.43565917251271363,0.31094913320107975,0.0,0.9999765753746033,0.36084691356945797,0.29906927233253683,0.0,0.999923586845398,0.3988978581411866,0.3222109997744891,0.0,0.9999739527702332,0.36815983960122867,0.3176876879655406,0.0,0.9999743103981018,0.4841196891311178,0.37598405733253115,0.0,0.9999927282333374,0.2882435472556213,0.3733003023482157,0.0,0.9999843835830688,0.6108270570948424,0.4250775827811326,0.0,0.9914789199829102,0.23092068016251266,0.4190938539438326,0.0,0.9661687612533569,0.7278292971057512,0.4716266018527384,0.0,0.9968302249908447,0.30004586140453754,0.4016357777696678,0.0,0.9953407049179077,0.7679182673111961,0.47863540185359377,0.0,0.9956253170967102,0.3063362833016966,0.404156728015914,0.0,0.9955629706382751,0.7658668646723539,0.4796506454755667,0.0,0.996451199054718,0.33390391289771104,0.39905903611705684,0.0,0.9959099888801575,0.7475676562958405,0.4795636824377779,0.0,0.9959005117416382,0.3356979967275152,0.4024478359655911,0.0,0.9945248961448669,0.49062773390805653,0.5424174895653372,0.0,0.9999854564666748,0.38036461004288424,0.5581811597019379,0.0396753479715759,0.9999846816062927,0.5260947303616376,0.6511157898358271,0.0,0.924942135810852,0.4058949916096011,0.6829032854878281,0.03671349786083053,0.93805330991745,0.6396026791948277,0.6923762024977287,0.17084083004500805,0.7085786461830139,0.4435146670519345,0.8038265086832046,0.11033896596490117,0.9693500995635986,0.5761630127304495,0.709113444152633,0.3773399936525455,0.6,0.46903370810555534,0.8183033337126266,0.10443938315123139,0.7990618348121643,0.677347319526274,0.744674577162818,0.1372758892814183,0.745600700378418,0.3984604800914562,0.8499774314584733,0.0,0.9485793113708496,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,medium,high,high,high
9,0.3,0.3867052416979304,0.30928634944217825,0.0,0.9999772906303406,0.4080654674476688,0.30132305316436064,0.0,0.9999120831489563,0.41823595581632783,0.3038343826096105,0.0,0.9999212622642517,0.4274558672954997,0.3066666695899349,0.0,0.9999329447746277,0.381478570696914,0.2988680018272719,0.0,0.9999318718910217,0.3739750333877164,0.298540691048394,0.0,0.9999486804008484,0.3672843227436502,0.29807359174692905,0.0,0.9999409914016724,0.4363816405509747,0.31415593957567634,0.0,0.9999606013298035,0.36151924965542886,0.30270842231792805,0.0,0.9998855590820312,0.4007553658980045,0.32552325961751066,0.0,0.9999508857727051,0.3699090291153311,0.3212847644354644,0.0,0.9999521374702454,0.4859330781273088,0.3816273634806112,0.0,0.9999892115592957,0.2901977993252679,0.3796882295941983,0.0,0.9999772906303406,0.6093831274892916,0.4324046463677389,0.0,0.9901465177536011,0.24194518009543758,0.43441182868186246,0.0,0.9634847044944763,0.7265205548637694,0.4787968490924047,0.0,0.9956498146057129,0.31320009496940127,0.4165301761288198,0.0,0.9946141839027405,0.7676676713225468,0.48652624597638494,0.0,0.9940385222434998,0.32382120633180966,0.41816415674203034,0.0,0.9946138262748718,0.7664370713256199,0.48694907229541473,0.0,0.995093822479248,0.34915967740656983,0.4110734189723766,0.0,0.994932234287262,0.7481242904574185,0.4864607034446489,0.0,0.9944923520088196,0.3476614805507225,0.41404077980346166,0.0,0.9931338429450989,0.4912171722292079,0.5471374343880977,0.0,0.9999833106994629,0.381668489643467,0.5623042291694602,0.044487753001612784,0.9999818205833435,0.5257906321879047,0.6560090218946389,0.0,0.9186528921127319,0.40959935359188004,0.6841327447991289,0.0507521538068227,0.9265000224113464,0.6284341684310325,0.7123417948787326,0.14773516438571482,0.7066342830657959,0.4526140157020465,0.8030164680836661,0.1302984634149467,0.9643168449401855,0.5662193047372934,0.7161941591062062,0.3713367816648995,0.6,0.4796491922476366,0.8185312575671522,0.12625714311580313,0.7893118262290955,0.6562611448181277,0.7679971366217663,0.08979253763102868,0.7431012988090515,0.4001856722059238,0.8478534125781583,0.020050968263311354,0.9425970315933228,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,high,medium,high,high,high
