frame,timestamp,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_visibility,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_visibility,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_visibility,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_visibility,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_visibility,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_visibility,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_visibility,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_visibility,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_visibility,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_visibility,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_visibility,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_visibility,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_visibility,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_visibility,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_visibility,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_visibility,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_visibility,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_visibility,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_visibility,NOSE_quality,LEFT_EYE_INNER_quality,LEFT_EYE_quality,LEFT_EYE_OUTER_quality,RIGHT_EYE_INNER_quality,RIGHT_EYE_quality,RIGHT_EYE_OUTER_quality,LEFT_EAR_quality,RIGHT_EAR_quality,MOUTH_LEFT_quality,MOUTH_RIGHT_quality,LEFT_SHOULDER_quality,RIGHT_SHOULDER_quality,LEFT_ELBOW_quality,RIGHT_ELBOW_quality,LEFT_WRIST_quality,RIGHT_WRIST_quality,LEFT_PINKY_quality,RIGHT_PINKY_quality,LEFT_INDEX_quality,RIGHT_INDEX_quality,LEFT_THUMB_quality,RIGHT_THUMB_quality,LEFT_HIP_quality,RIGHT_HIP_quality,LEFT_KNEE_quality,RIGHT_KNEE_quality,LEFT_ANKLE_quality,RIGHT_ANKLE_quality,LEFT_HEEL_quality,RIGHT_HEEL_quality,LEFT_FOOT_INDEX_quality,RIGHT_FOOT_INDEX_quality
0,0.0,0.6177718635205621,0.27142632528618504,0.0,0.9973515272140503,0.6200752341663922,0.2573699132129029,0.0,0.9963098168373108,0.6176063964416932,0.2561107096555349,0.0,0.9965646862983704,0.6155006226959763,0.25489120133273246,0.0,0.997611403465271,0.6169598669438928,0.2567016440671642,0.0,0.9975220561027527,0.6121340656613973,0.2549024916195371,0.0,0.9979700446128845,0.6079316897825765,0.25316338543291705,0.0,0.9986553192138672,0.588403425850235,0.2464767743449112,0.0,0.9985236525535583,0.5780569319124825,0.245214184368407,0.0,0.9977065324783325,0.5929855991910389,0.27924243574375884,0.0,0.9971218705177307,0.5899531787092034,0.27781074447231696,0.0,0.998494029045105,0.5025455570304311,0.30006843742790756,0.051983066964764235,0.9999548196792603,0.457265762599198,0.2930842921450421,0.0,0.9999927282333374,0.3991562259363964,0.3666096579778447,0.2799647088859466,0.01089092344045639,0.3133688356492904,0.3632811059901765,0.0,0.9747319221496582,0.4362548566781558,0.41478959559560646,0.3480303468820935,0.012738745659589767,0.36863913611098603,0.429130610677746,0.0,0.7418902516365051,0.4435678130680031,0.43621152472662766,0.36910481881220064,0.02232438139617443,0.3611098786334058,0.4547906722222174,0.0,0.6617487072944641,0.4474282529387441,0.4357886566565586,0.31104146850692704,0.023384874686598778,0.3761925078355349,0.4505544054758301,0.0,0.6663565635681152,0.44788315850537974,0.42828068929118723,0.3268777950035112,0.02153458073735237,0.38065407993076567,0.4418963206397903,0.0,0.5406262278556824,0.4309764179316433,0.4713688828311602,0.20790551529897686,0.9999762773513794,0.38324137063293184,0.4784388417130585,0.0,0.9999929666519165,0.6266352534294133,0.4552876949310303,0.0,0.6,0.41504907878962466,0.6071699595117903,0.0,0.990406334400177,0.6799782514572146,0.6461795568466188,0.524418115615845,0.6,0.38500262140394104,0.7511677066762965,0.0,0.9962441921234131,0.5489250421524049,0.601676046848297,0.0,0.6,0.35185851333858265,0.7695426128127363,0.0,0.9685806632041931,0.6123012921193264,0.6597068251429739,0.9652254831540841,0.5341888070106506,0.4685565664634841,0.7988515983928338,0.0,0.9922325611114502,high,high,high,high,high,high,high,high,high,high,high,high,high,low,high,low,high,low,medium,low,medium,low,medium,high,high,medium,high,medium,high,medium,high,medium,high
1,0.03333333333333333,0.6174315064103453,0.2719284285615375,0.0,0.9974501132965088,0.6201642005593627,0.257831183346835,0.0,0.9964533448219299,0.6176260122052442,0.2565726575317916,0.0,0.996699333190918,0.6155111097789312,0.25534570071247076,0.0,0.9977128505706787,0.6174891370159763,0.25731520469372104,0.0,0.9976086616516113,0.6130208589813927,0.2556290853690435,0.0,0.9980338215827942,0.6091185241312417,0.25399455824098394,0.0,0.9986932277679443,0.5884303838223012,0.24693241475762195,0.0,0.9985814690589905,0.5782460841265594,0.24572945370540752,0.0,0.9977507591247559,0.5926430137841019,0.2798734524033287,0.0,0.9972049593925476,0.5898529036895378,0.2784842554922705,0.0,0.9985219240188599,0.5040358778063235,0.30021924801639743,0.03278272764405585,0.9999562501907349,0.45573088776815185,0.2945514669368317,0.0,0.9999926090240479,0.40674079360661813,0.36531508302355165,0.2917496351512163,0.010912850499153137,0.3118742049990835,0.36421170038776807,0.0,0.9736121892929077,0.4378768976751742,0.41452960201076694,0.41899292608657945,0.013053983449935913,0.3680066766438783,0.43033954376107353,0.0,0.7238835096359253,0.44569414958253606,0.4353833186042893,0.4486577173213029,0.022798752412199974,0.3631108115603041,0.45540843289215244,0.0,0.642889142036438,0.4488252430529028,0.4353527870628383,0.388503694763551,0.023895282298326492,0.3759187682942077,0.4511208740564496,0.0,0.6483393311500549,0.4492086582667345,0.43002491814273225,0.39889038463572546,0.022034691646695137,0.37944404416150984,0.442638340529862,0.0,0.5246284008026123,0.43137288864675927,0.4716054071913233,0.20658451735556552,0.9999759197235107,0.38219171429013876,0.47891016148187077,0.0,0.9999926090240479,0.6266352534294133,0.45528769493103016,0.0,0.6,0.41525720028610524,0.606648521823483,0.0,0.9891477227210999,0.6799782514572146,0.6461795568466189,0.524418115615845,0.6,0.3844954888303797,0.7510841709750518,0.0,0.9958444833755493,0.5489250421524049,0.6016760468482972,0.0,0.6,0.34980499181714103,0.7691661582126488,0.0,0.965438723564148,0.6112326896274007,0.6599218132612588,0.9770616042864078,0.5366147756576538,0.4672247517359009,0.8002832581946906,0.0,0.9918183088302612,high,high,high,high,high,high,high,high,high,high,high,high,high,low,high,low,high,low,medium,low,medium,low,medium,high,high,medium,high,medium,high,medium,high,medium,high
2,0.06666666666666667,0.6173564180349692,0.2720830537778237,0.0,0.9975478649139404,0.62044578082078,0.25794214204752636,0.0,0.9965969324111938,0.6177788493516564,0.2566504097068226,0.0,0.9968337416648865,0.6155780455171368,0.2553788396445188,0.0,0.9978127479553223,0.618246506144117,0.2575649770545516,0.0,0.9976957440376282,0.6140509857720151,0.2559691477210928,0.0,0.9980984926223755,0.6103546519379518,0.2544269033106335,0.0,0.9987318515777588,0.5883851890519506,0.2468547070081974,0.0,0.9986394643783569,0.5787468003782084,0.24588725078494955,0.0,0.9977979063987732,0.5924566443705616,0.28000245248521133,0.0,0.9972891211509705,0.5900663330560519,0.27866895403061726,0.0,0.9985522031784058,0.504171579103648,0.29943756026265783,0.018128212944046512,0.9999575018882751,0.45546151791419187,0.2950097339136618,0.0,0.9999924898147583,0.4083208536212539,0.3625490553590247,0.2929971493554839,0.010965402238070965,0.3113161708230462,0.3643945308276269,0.0,0.9724626541137695,0.4372237900615017,0.41348389048120643,0.44671909052592085,0.013385079801082611,0.36828129538845056,0.4307941859696576,0.0,0.7066414952278137,0.44599756911084365,0.4341059250709339,0.4800873875687454,0.0232857596129179,0.3651133160907907,0.4554871176923072,0.0,0.6249557733535767,0.44876974647417495,0.4341104627350271,0.4193465040349744,0.024418791756033897,0.3762094252037279,0.45100792839532716,0.0,0.6311661601066589,0.4489482628715623,0.42971316681597344,0.42722135320271115,0.022539883852005005,0.37906529200382727,0.4426654203510507,0.0,0.5093386769294739,0.4315971742559979,0.47144838973080927,0.2062454691508434,0.9999755024909973,0.3821266529721259,0.4790278891305547,0.0,0.9999922513961792,0.6266352534294132,0.4552876949310301,0.0,0.6,0.4152411372511539,0.6062962558719662,0.0,0.9880080819129944,0.6799782514572145,0.6461795568466189,0.524418115615845,0.6,0.3842236738660675,0.7511010463143287,0.0,0.995502769947052,0.5489250421524049,0.6016760468482975,0.0,0.6,0.34856263101795626,0.7690679746352156,0.0,0.9626155495643616,0.6104943058985375,0.6598353919449386,0.9755633555370058,0.53880375623703,0.46620813880489165,0.8011142287776749,0.0,0.9914688467979431,high,high,high,high,high,high,high,high,high,high,high,high,high,low,high,low,high,low,medium,low,medium,low,medium,high,high,medium,high,medium,high,medium,high,medium,high
3,0.1,0.6175158810226512,0.27199984958399714,0.0,0.9976664185523987,0.6208793234019291,0.257818950257657,0.0,0.9967715740203857,0.6180436502803459,0.25647244697962057,0.0,0.996996283531189,0.6157011211890997,0.25513313113253716,0.0,0.9979294538497925,0.6191656914624304,0.2575640353289519,0.0,0.997806191444397,0.6151688003734553,0.2560384262066622,0.0,0.9981849193572998,0.6115955993151055,0.25457463880657877,0.0,0.9987862706184387,0.5883087967381334,0.2464388407992595,0.0,0.9987088441848755,0.5794744046973741,0.2458150001950475,0.0,0.9978770017623901,0.5924383312950047,0.2797929845003538,0.0,0.9973992109298706,0.5905409712335724,0.278527132941015,0.0,0.9986008405685425,0.5033349204799793,0.2980928221643666,0.008046035904498067,0.9999587535858154,0.4562223253202884,0.29486563503047536,0.0,0.9999924898147583,0.4056006787053911,0.3590426079946244,0.2860578826361604,0.011044993996620178,0.31166477018580857,0.36419109461746585,0.0,0.9714981317520142,0.43497627713046716,0.4120424109530616,0.43982748183615034,0.013715310953557491,0.36930807132820964,0.43074918731109274,0.0,0.6931251883506775,0.4449347661230669,0.4327041394574382,0.4729347010523016,0.02377205155789852,0.3671242483915428,0.45519747527746063,0.0,0.611194908618927,0.44765672869198814,0.4324853958297165,0.41266057867826067,0.024942995980381966,0.37704823296386875,0.4504213828098527,0.0,0.618213951587677,0.44755266728378973,0.4280909666300932,0.42051161968068945,0.023018158972263336,0.37945784749962513,0.4421955190060578,0.0,0.49780532717704773,0.4317890630388037,0.4709966980563456,0.20673981833430166,0.9999749660491943,0.38288701046041135,0.4788827951346246,0.0,0.9999918937683105,0.6266352534294132,0.4552876949310301,0.0,0.6,0.415089605467303,0.6060331290140575,0.0,0.9870373010635376,0.6799782514572145,0.646179556846619,0.524418115615845,0.6,0.38412268973869607,0.7511354549364613,0.0,0.9952380657196045,0.5489250421524049,0.6016760468482976,0.0,0.6,0.3479314766702676,0.7691467506485388,0.0,0.9604471325874329,0.610039074798842,0.6595174290917136,0.9635578757260509,0.5416184663772583,0.46543917890056324,0.8014411234355479,0.0,0.9912360906600952,high,high,high,high,high,high,high,high,high,high,high,high,high,low,high,low,medium,low,medium,low,medium,low,low,high,high,medium,high,medium,high,medium,high,medium,high
4,0.13333333333333333,0.6178791780016085,0.27178846462901113,0.0,0.9977285265922546,0.6214241767540956,0.25757776891990697,0.0,0.9968586564064026,0.6183991573907283,0.25616725014917785,0.0,0.9970728754997253,0.6158800280733263,0.2547510881801864,0.0,0.9979882836341858,0.620180410105032,0.2574254536962177,0.0,0.9978703260421753,0.6163186571259043,0.2559526683567288,0.0,0.9982318878173828,0.6127968923751016,0.2545519828935326,0.0,0.9988191723823547,0.5882421620798001,0.24588000583343028,0.0,0.998731255531311,0.5803442211140011,0.24564012652371592,0.0,0.9979287385940552,0.5925999149020181,0.27940859695970327,0.0,0.9974474310874939,0.5912243226469258,0.2782210850771214,0.0,0.9986283183097839,0.5019081614928926,0.2965544817192016,0.0025627095651723567,0.9999594688415527,0.45777798226941174,0.2945257122422155,0.0,0.9999924898147583,0.40028454158411725,0.35552677394071125,0.27328246613065693,0.010689553804695606,0.3128900401520007,0.36396288906499796,0.0,0.9717651009559631,0.43181510217539926,0.4105951133724693,0.40693674165330046,0.013263791799545288,0.3709320834466626,0.4304591977929738,0.0,0.686543881893158,0.44296243508934696,0.431502757094679,0.4367405292697447,0.023092621937394142,0.36915046462923784,0.45471025430239176,0.0,0.6010890603065491,0.4458811551957699,0.4309012985034979,0.3775366010504731,0.02423841319978237,0.3784189459744033,0.44956705161741595,0.0,0.6088359951972961,0.4454725664673432,0.4259038489042742,0.3874021030458818,0.02240174263715744,0.3805617346908107,0.4414465953975847,0.0,0.4892590641975403,0.43208834327462114,0.47034919977465994,0.20791901255543146,0.9999751448631287,0.38431361053651325,0.4785656499695947,0.0,0.9999919533729553,0.6266352534294132,0.45528769493103016,0.0,0.6,0.41489132071708484,0.6057791086065741,0.0,0.9864263534545898,0.6799782514572145,0.6461795568466191,0.524418115615845,0.6,0.38412804967595715,0.7511045190837836,0.0,0.9949701428413391,0.5489250421524049,0.6016760468482976,0.0,0.6,0.34771157450331414,0.7693011748207202,0.0,0.9579270482063293,0.6098199301944192,0.6590377925992846,0.9438723036737154,0.5385708212852478,0.4648503232530226,0.8013605554620709,0.0,0.9909317493438721,high,high,high,high,high,high,high,high,high,high,high,high,high,low,high,low,medium,low,medium,low,medium,low,low,high,high,medium,high,medium,high,medium,high,medium,high
5,0.16666666666666666,0.6184155916000595,0.27155854756181963,0.0,0.997811496257782,0.6220396893285666,0.257334758976957,0.0,0.9969774484634399,0.6188241130822205,0.25586330001448765,0.0,0.9971826672554016,0.6161144574483252,0.25437522379112754,0.0,0.9980658888816833,0.6212243792060389,0.2572623063356455,0.0,0.9979526996612549,0.6174449103695545,0.25582762170227047,0.0,0.9982978105545044,0.6139140572303398,0.25447315373620855,0.0,0.9988635182380676,0.5882262402759025,0.24537339181333218,0.0,0.9987742304801941,0.5812715736580355,0.2454900543589698,0.0,0.9980052709579468,0.5929532355361902,0.27901283837420754,0.0,0.9975321888923645,0.5920638917209401,0.2779131032925949,0.0,0.9986733794212341,0.5002735616999641,0.29519198692484133,0.0017047469658312536,0.9999604225158691,0.45989316104453326,0.29439650750382595,0.0,0.9999926090240479,0.39407671498252067,0.35273258620764636,0.2570215309763851,0.01045244187116623,0.31496201778625355,0.36407141147793687,0.0,0.9723610877990723,0.42842100848962766,0.40953194768556733,0.35666551161340443,0.012871851213276386,0.3729984107273174,0.43017886742289646,0.0,0.6836879849433899,0.44053727047982594,0.43082657331353413,0.3810457437188486,0.02248379774391651,0.371198820970554,0.4541962034218807,0.0,0.5956760048866272,0.4438379914749487,0.42978188291296376,0.3230652535086753,0.023603981360793114,0.38030531863510575,0.4486507491354076,0.0,0.6038127541542053,0.44315865538615007,0.4238973449576996,0.33653372227450995,0.021847067400813103,0.3823169776192922,0.44063660842833385,0.0,0.48469266295433044,0.4326348032428957,0.4696047624924812,0.20963449946372437,0.9999754428863525,0.38624727698195055,0.4781672241109802,0.0,0.9999920129776001,0.6266352534294145,0.45528769493103144,0.0,0.6,0.41473499878303266,0.6054541620063354,0.0,0.9861810207366943,0.6799782514572161,0.6461795568466204,0.5244181156158461,0.6,0.38417526690554327,0.7509253609986314,0.0,0.994871973991394,0.5489250421524062,0.6016760468482987,0.0,0.6,0.3477029702463359,0.7694299357198633,0.0,0.9566976428031921,0.6097898059513757,0.6584663503653537,0.919333778200174,0.5417019128799438,0.46437402309237785,0.8009691381510065,0.0,0.9908574223518372,high,high,high,high,high,high,high,high,high,high,high,high,high,low,high,low,medium,low,medium,low,medium,low,low,high,high,medium,high,medium,high,medium,high,medium,high
6,0.2,0.6191263401702862,0.27146838011441604,0.0,0.997883141040802,0.6226639608681079,0.2572715235895773,0.0,0.9970753788948059,0.6192884571624541,0.25576743212613257,0.0,0.9972744584083557,0.6164083462772963,0.25424235135247447,0.0,0.9981305599212646,0.6221861465549707,0.2572383727782819,0.0,0.9980141520500183,0.6184485507456033,0.25582512511517963,0.0,0.9983457326889038,0.6148494072171652,0.25449007728716777,0.0,0.9988939762115479,0.5883374672669647,0.2452766513560486,0.0,0.9988006353378296,0.582126606594434,0.24555962645646362,0.0,0.9980431199073792,0.5935944406302675,0.27887870617957733,0.0,0.9975687861442566,0.5930269557835077,0.2778808969162012,0.0,0.9986879229545593,0.49905562261879444,0.29491482185317164,0.00730059476404307,0.9999611377716064,0.4622676137027219,0.29550670868867007,0.0,0.9999926686286926,0.390371185638411,0.3529956431794565,0.23871774044070276,0.01021693367511034,0.3179538241633177,0.365618355485388,0.0,0.9721587896347046,0.4262007192854015,0.4098466541661538,0.2950045787718476,0.012557142414152622,0.3754216129685347,0.43049447610106056,0.0,0.676396906375885,0.43854340744185394,0.43166265176448626,0.31214069578544884,0.02202516980469227,0.3733906112350794,0.45402185650138704,0.0,0.5871002078056335,0.4423256913126221,0.43028993866382614,0.25354329949909227,0.02311377227306366,0.38305054281975104,0.44808039305371394,0.0,0.5952592492103577,0.44147427529444067,0.4239635516852499,0.273227703599108,0.02139466069638729,0.3849890871898288,0.44019174756425916,0.0,0.47669586539268494,0.43366532496639176,0.4689676807476936,0.21203545249981257,0.9999760389328003,0.3886112024734081,0.4778579111560532,0.0,0.9999921321868896,0.6266352534294145,0.45528769493103144,0.0,0.6,0.4147795470722361,0.6048609607425341,0.0,0.9856709837913513,0.6799782514572161,0.6461795568466204,0.5244181156158461,0.6,0.38409843235027086,0.7504802257308891,0.0,0.9946892261505127,0.5489250421524062,0.6016760468482987,0.0,0.6,0.34749214201818346,0.7694532340501036,0.0,0.9552112817764282,0.6098636159530069,0.6579439413575321,0.9003869089491185,0.545748233795166,0.463919981445745,0.8003930780159586,0.0,0.9906169176101685,high,high,high,high,high,high,high,high,high,high,high,high,high,low,high,low,medium,low,medium,low,medium,low,low,high,high,medium,high,medium,high,medium,high,medium,high
7,0.23333333333333334,0.6199163894553301,0.2717420912428065,0.0,0.9979233145713806,0.6232649012879075,0.2576120814660219,0.0,0.9971292614936829,0.6197750514203868,0.2561175191735895,0.0,0.9973260164260864,0.6167593705348495,0.2546007606810908,0.0,0.9981688261032104,0.6230275505906235,0.25759743789692924,0.0,0.9980445504188538,0.6193055611946104,0.25620794143432296,0.0,0.9983679056167603,0.6156066858962994,0.25487584896854654,0.0,0.9989065527915955,0.5885775984028296,0.24586437910031117,0.0,0.9988097548484802,0.5827981262773916,0.24611537780239373,0.0,0.9980469346046448,0.5944332919476487,0.2792446051999969,0.0,0.997573733329773,0.5939748936044046,0.2783731090855772,0.0,0.998684287071228,0.4984105296068272,0.29541779314721456,0.01600753205083749,0.9999614953994751,0.46469384251218976,0.2980907429487285,0.0,0.9999925494194031,0.3903706091128317,0.3558434206983714,0.2270739174389345,0.010016032494604588,0.32180293546967936,0.3682858927266591,0.0,0.9714066982269287,0.4249910655277326,0.41133578826775474,0.2548351625462519,0.012302626855671406,0.3778106297229563,0.4313348677608528,0.0,0.6648995280265808,0.4368005404661319,0.4336274943568501,0.2672161688129392,0.021654127165675163,0.3755854493949251,0.45406627821755696,0.0,0.5747700929641724,0.44122579804945217,0.4321216049588933,0.20787191606346042,0.02271859347820282,0.38618927624398003,0.44772095189783795,0.0,0.5830480456352234,0.4403763216831201,0.4258330721399456,0.23186615717299952,0.02102123573422432,0.3880747362867112,0.44002376000086585,0.0,0.4652438163757324,0.43563863412761583,0.4683843899023295,0.21429077888424358,0.9999763369560242,0.39108969469170574,0.47766268753505375,0.0,0.9999921917915344,0.6266352534294145,0.45528769493103144,0.0,0.6,0.4151045061074781,0.6038957260427513,0.0,0.985110342502594,0.6799782514572161,0.6461795568466204,0.5244181156158461,0.6,0.38396467007957247,0.7495697618642352,0.0,0.9945099949836731,0.5489250421524062,0.6016760468482987,0.0,0.6,0.3470556697784335,0.7690147964548696,0.0,0.9535353779792786,0.6100968639333781,0.6575890162608024,0.8748683761327718,0.5503631234169006,0.46363601144099414,0.7996195228227667,0.0,0.9903867840766907,high,high,high,high,high,high,high,high,high,high,high,high,high,low,high,low,medium,low,medium,low,medium,low,low,high,high,medium,high,medium,high,medium,high,medium,high
8,0.26666666666666666,0.620722730259797,0.2723128764362609,0.0,0.9979395270347595,0.6238094055569272,0.2582756513621153,0.0,0.997145414352417,0.6202651255336413,0.2568233244485795,0.0,0.997342050075531,0.6171617100844589,0.2553518961915332,0.0,0.9981734156608582,0.6236859611420104,0.2582465470670827,0.0,0.9980567693710327,0.619943489700488,0.2568737276089504,0.0,0.9983844757080078,0.6161113753741176,0.2555257664138072,0.0,0.9989181756973267,0.5889833395853481,0.24701519515408846,0.0,0.9987773299217224,0.5831991089529662,0.2470517278690167,0.0,0.9980404376983643,0.5954092836880199,0.28005800686238325,0.0,0.9975565671920776,0.594856641092502,0.27929378445054065,0.0,0.9986816644668579,0.4988851380514945,0.2971181880621929,0.02784182291395431,0.9999608397483826,0.4668769295954772,0.3015036906673644,0.0,0.9999924898147583,0.3932943107225967,0.36025867366290687,0.21822196741898914,0.009473596699535847,0.32649392528689636,0.3717623057760013,0.0,0.9694700837135315,0.42520997942466665,0.4142292708089035,0.2166788111547218,0.011643306352198124,0.38001458433680424,0.43284303609863695,0.0,0.650845468044281,0.43570256267950086,0.43678845058788063,0.22441787993435594,0.020680591464042664,0.3776179742424092,0.45461521316797426,0.0,0.5613380074501038,0.4407790522058539,0.4353712244189436,0.1649366009172864,0.02168421633541584,0.38932037659180574,0.44803163096621434,0.0,0.5692211985588074,0.44007480589104253,0.4295256997877635,0.19277749219279794,0.020022733137011528,0.3911884731346087,0.4405611352625993,0.0,0.4509187936782837,0.4382193902711502,0.46794860429697227,0.21606878470846602,0.9999771118164062,0.3934329327169842,0.4776276932173966,0.0,0.9999924302101135,0.6266352534294145,0.45528769493103144,0.0,0.6,0.4157287280459515,0.6027450968613451,0.0,0.9843417406082153,0.6799782514572161,0.6461795568466204,0.5244181156158461,0.6,0.38374148854564777,0.748194936133211,0.0,0.9941778779029846,0.5489250421524062,0.6016760468482987,0.0,0.6,0.3463705949711086,0.7681501134014372,0.0,0.9500766396522522,0.6105329573571282,0.6571767692799352,0.8537987692928559,0.547641932964325,0.4630124228539735,0.7988946988032435,0.0,0.9898712635040283,high,high,high,high,high,high,high,high,high,high,high,high,high,low,high,low,medium,low,medium,low,medium,low,low,high,high,medium,high,medium,high,medium,high,medium,high
9,0.3,0.6213163868252787,0.27318393663093,0.0,0.9979248046875,0.6240786062531832,0.2592615228849698,0.0,0.9971161484718323,0.6205216914345907,0.257874213106983,0.0,0.9973161816596985,0.6173804273138529,0.25648231133992366,0.0,0.9981463551521301,0.623976443336284,0.2591996543057322,0.0,0.9980428218841553,0.6202097123875223,0.25784979791908064,0.0,0.9983811974525452,0.6162699098353636,0.25648857524622914,0.0,0.9989177584648132,0.5894492997989804,0.24876058567098314,0.0,0.9987190365791321,0.5834133929305994,0.24849634341426727,0.0,0.9980149269104004,0.5961770437536278,0.281289067649064,0.0,0.9974953532218933,0.5954232697998187,0.2806365163454094,0.0,0.998659610748291,0.5002409511512823,0.29996440175807915,0.04017159671008181,0.9999595880508423,0.4685980200350714,0.30577837385775686,0.0,0.9999924302101135,0.39852345531637123,0.36643553231701803,0.20743133509770473,0.008952896110713482,0.33158923431987897,0.3770981482414665,0.0,0.9679286479949951,0.4274196742158959,0.4184552444305742,0.1732337475344022,0.010965393856167793,0.3823995305385911,0.4353017766714663,0.0,0.6402001976966858,0.4361110229592235,0.44111019880065944,0.1760710379877295,0.019648326560854912,0.37988695175775655,0.4559431417143996,0.0,0.5512531995773315,0.4415050437261464,0.4400632741984799,0.11738165360300165,0.020591219887137413,0.39269134221655055,0.4493520468265038,0.0,0.5589037537574768,0.44139623676702533,0.43535830146505117,0.14874593597469946,0.018984351307153702,0.3946450770179163,0.4421233318763469,0.0,0.43981367349624634,0.4409910379311989,0.46775676355217566,0.21770707936414807,0.9999776482582092,0.39536509640289186,0.47786966369146644,0.0,0.9999926090240479,0.6266352534294145,0.45528769493103144,0.0,0.6,0.41700959893373446,0.6016552473281662,0.0,0.9838101863861084,0.6799782514572161,0.6461795568466204,0.5244181156158461,0.6,0.3836116280866958,0.7468085465453463,0.0,0.9939513802528381,0.5489250421524062,0.6016760468482987,0.0,0.6,0.34564168129489786,0.767284593659961,0.0,0.947502613067627,0.6109670706979061,0.6567482776714111,0.83049814288433,0.5464440584182739,0.46220656117915115,0.7984138035274073,0.0,0.9895215630531311,high,high,high,high,high,high,high,high,high,high,high,high,high,low,high,low,medium,low,medium,low,medium,low,low,high,high,medium,high,medium,high,medium,high,medium,high
